fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality;density2;density3;density4
11.1;0.31;0.49;2.7;0.094;16.0;47.0;0.9986;3.12;1.02;10.6;7;0.1959999999999879;0.02743999999999746;0.003841599999999526
7.3;0.73;0.24;1.9;0.10800000000000001;18.0;102.0;0.9967;3.26;0.59;9.3;5;1.08899999999998;0.3593699999999901;0.11859209999999563
5.0;0.42;0.24;2.0;0.06;19.0;50.0;0.9917;3.72;0.74;14.0;8;6.888999999999957;5.717869999999946;4.745832099999941
10.2;0.29;0.49;2.6;0.059000000000000004;5.0;13.0;0.9976;3.05;0.74;10.5;7;0.5759999999999798;0.1382399999999927;0.03317759999999766
9.0;0.45;0.49;2.6;0.084;21.0;75.0;0.9987;3.35;0.57;9.7;5;0.16899999999999166;0.02196999999999837;0.0028560999999997175
6.6;0.39;0.49;1.7;0.07;23.0;149.0;0.9922;3.12;0.5;11.5;6;6.084000000000046;4.745520000000053;3.701505600000055
9.0;0.45;0.49;2.6;0.084;21.0;75.0;0.9987;3.35;0.57;9.7;5;0.16899999999999166;0.02196999999999837;0.0028560999999997175
9.9;0.49;0.58;3.5;0.094;9.0;43.0;1.0004;3.29;0.58;9.0;5;0.015999999999996475;-0.0006399999999997885;2.5599999999988723e-05
7.9;0.72;0.17;2.6;0.096;20.0;38.0;0.9978;3.4;0.53;9.5;5;0.4839999999999911;0.10647999999999706;0.023425599999999137
8.9;0.595;0.41;7.9;0.086;30.0;109.0;0.9998;3.27;0.57;9.3;5;0.003999999999999119;7.999999999997357e-05;1.5999999999992952e-06
12.4;0.4;0.51;2.0;0.059000000000000004;6.0;24.0;0.9994;3.04;0.6;9.3;6;0.036000000000005396;0.0021600000000004853;0.00012960000000003882
11.9;0.58;0.58;1.9;0.071;5.0;18.0;0.998;3.09;0.63;10.0;6;0.40000000000000074;0.08000000000000022;0.01600000000000006
8.5;0.585;0.18;2.1;0.078;5.0;30.0;0.9967;3.2;0.48;9.8;6;1.08899999999998;0.3593699999999901;0.11859209999999563
12.7;0.59;0.45;2.3;0.08199999999999999;11.0;22.0;1.0;3.0;0.7;9.3;6;0.0;0.0;0.0
8.2;0.915;0.27;2.1;0.08800000000000001;7.0;23.0;0.9962;3.26;0.47;10.0;4;1.4440000000000193;0.5487200000000111;0.2085136000000056
13.2;0.46;0.52;2.2;0.071;12.0;35.0;1.0006;3.1;0.56;9.0;6;0.035999999999992066;-0.002159999999999286;0.0001295999999999429
7.7;0.835;0.0;2.6;0.081;6.0;14.0;0.9975;3.3;0.52;9.3;5;0.6249999999999734;0.15624999999999;0.03906249999999667
13.2;0.46;0.52;2.2;0.071;12.0;35.0;1.0006;3.1;0.56;9.0;6;0.035999999999992066;-0.002159999999999286;0.0001295999999999429
8.3;0.58;0.13;2.9;0.096;14.0;63.0;0.9984;3.17;0.62;9.1;6;0.25600000000001466;0.04096000000000352;0.006553600000000751
8.3;0.6;0.13;2.6;0.085;6.0;24.0;0.9984;3.31;0.59;9.2;6;0.25600000000001466;0.04096000000000352;0.006553600000000751
9.4;0.41;0.48;4.6;0.07200000000000001;10.0;20.0;0.9973;3.34;0.79;12.2;7;0.7290000000000193;0.19683000000000783;0.05314410000000281
8.8;0.48;0.41;3.3;0.092;26.0;52.0;0.9982;3.31;0.53;10.5;6;0.3240000000000086;0.058320000000002314;0.010497600000000556
10.1;0.65;0.37;5.1;0.11;11.0;65.0;1.0026;3.32;0.64;10.4;6;0.6759999999999666;-0.17575999999998695;0.04569759999999548
6.3;0.36;0.19;3.2;0.075;15.0;39.0;0.9956;3.56;0.52;12.7;6;1.9359999999999644;0.8518399999999765;0.3748095999999862
8.8;0.24;0.54;2.5;0.083;25.0;57.0;0.9983;3.39;0.54;9.2;5;0.28900000000001186;0.04913000000000302;0.008352100000000685
13.2;0.38;0.55;2.7;0.081;5.0;16.0;1.0006;2.98;0.54;9.4;5;0.035999999999992066;-0.002159999999999286;0.0001295999999999429
7.5;0.64;0.0;2.4;0.077;18.0;29.0;0.9965;3.32;0.6;10.0;6;1.2249999999999635;0.4287499999999807;0.15006249999999102
8.2;0.39;0.38;1.5;0.057999999999999996;10.0;29.0;0.9962;3.26;0.74;9.8;5;1.4440000000000193;0.5487200000000111;0.2085136000000056
9.2;0.755;0.18;2.2;0.14800000000000002;10.0;103.0;0.9969;2.87;1.36;10.2;6;0.9609999999999949;0.2979099999999976;0.09235209999999901
9.6;0.6;0.5;2.3;0.079;28.0;71.0;0.9997;3.5;0.57;9.7;5;0.008999999999998017;0.0002699999999999108;8.099999999996431e-06
9.6;0.6;0.5;2.3;0.079;28.0;71.0;0.9997;3.5;0.57;9.7;5;0.008999999999998017;0.0002699999999999108;8.099999999996431e-06
11.5;0.31;0.51;2.2;0.079;14.0;28.0;0.9982;3.03;0.93;9.8;6;0.3240000000000086;0.058320000000002314;0.010497600000000556
11.4;0.46;0.5;2.7;0.122;4.0;17.0;1.0006;3.13;0.7;10.2;5;0.035999999999992066;-0.002159999999999286;0.0001295999999999429
11.3;0.37;0.41;2.3;0.08800000000000001;6.0;16.0;0.9988;3.09;0.8;9.3;5;0.14399999999999494;0.017279999999999088;0.002073599999999854
8.3;0.54;0.24;3.4;0.076;16.0;112.0;0.9976;3.27;0.61;9.4;5;0.5759999999999798;0.1382399999999927;0.03317759999999766
8.2;0.56;0.23;3.4;0.078;14.0;104.0;0.9976;3.28;0.62;9.4;5;0.5759999999999798;0.1382399999999927;0.03317759999999766
10.0;0.58;0.22;1.9;0.08;9.0;32.0;0.9974;3.13;0.55;9.5;5;0.6760000000000242;0.17576000000000946;0.04569760000000328
7.9;0.51;0.25;2.9;0.077;21.0;45.0;0.9974;3.49;0.96;12.1;6;0.6760000000000242;0.17576000000000946;0.04569760000000328
6.8;0.69;0.0;5.6;0.124;21.0;58.0;0.9997;3.46;0.72;10.2;5;0.008999999999998017;0.0002699999999999108;8.099999999996431e-06
6.8;0.69;0.0;5.6;0.124;21.0;58.0;0.9997;3.46;0.72;10.2;5;0.008999999999998017;0.0002699999999999108;8.099999999996431e-06
8.8;0.6;0.29;2.2;0.098;5.0;15.0;0.9988;3.36;0.49;9.1;5;0.14399999999999494;0.017279999999999088;0.002073599999999854
8.8;0.6;0.29;2.2;0.098;5.0;15.0;0.9988;3.36;0.49;9.1;5;0.14399999999999494;0.017279999999999088;0.002073599999999854
8.7;0.54;0.26;2.5;0.09699999999999999;7.0;31.0;0.9976;3.27;0.6;9.3;6;0.5759999999999798;0.1382399999999927;0.03317759999999766
7.6;0.685;0.23;2.3;0.111;20.0;84.0;0.9964;3.21;0.61;9.3;5;1.2960000000000345;0.4665600000000185;0.1679616000000089
8.7;0.54;0.26;2.5;0.09699999999999999;7.0;31.0;0.9976;3.27;0.6;9.3;6;0.5759999999999798;0.1382399999999927;0.03317759999999766
10.4;0.28;0.54;2.7;0.105;5.0;19.0;0.9988;3.25;0.63;9.5;5;0.14399999999999494;0.017279999999999088;0.002073599999999854
7.6;0.41;0.14;3.0;0.087;21.0;43.0;0.9964;3.32;0.57;10.5;6;1.2960000000000345;0.4665600000000185;0.1679616000000089
10.1;0.935;0.22;3.4;0.105;11.0;86.0;1.001;3.43;0.64;11.3;4;0.09999999999997797;-0.009999999999996696;0.0009999999999995596
7.9;0.35;0.21;1.9;0.073;46.0;102.0;0.9964;3.27;0.58;9.5;5;1.2960000000000345;0.4665600000000185;0.1679616000000089
8.7;0.84;0.0;1.4;0.065;24.0;33.0;0.9954;3.27;0.55;9.7;5;2.1160000000000445;0.9733600000000308;0.4477456000000189
9.6;0.88;0.28;2.4;0.086;30.0;147.0;0.9979;3.24;0.53;9.4;5;0.4409999999999961;0.09260999999999879;0.019448099999999656
9.5;0.885;0.27;2.3;0.084;31.0;145.0;0.9978;3.24;0.53;9.4;5;0.4839999999999911;0.10647999999999706;0.023425599999999137
7.7;0.915;0.12;2.2;0.14300000000000002;7.0;23.0;0.9964;3.35;0.65;10.2;7;1.2960000000000345;0.4665600000000185;0.1679616000000089
8.9;0.29;0.35;1.9;0.067;25.0;57.0;0.997;3.18;1.36;10.3;6;0.9000000000000016;0.27000000000000074;0.0810000000000003
9.9;0.54;0.45;2.3;0.071;16.0;40.0;0.9991;3.39;0.62;9.4;5;0.08100000000000215;0.007290000000000289;0.0006561000000000348
9.5;0.59;0.44;2.3;0.071;21.0;68.0;0.9992;3.46;0.63;9.5;5;0.06400000000000367;0.00512000000000044;0.00040960000000004693
9.9;0.54;0.45;2.3;0.071;16.0;40.0;0.9991;3.39;0.62;9.4;5;0.08100000000000215;0.007290000000000289;0.0006561000000000348
9.5;0.59;0.44;2.3;0.071;21.0;68.0;0.9992;3.46;0.63;9.5;5;0.06400000000000367;0.00512000000000044;0.00040960000000004693
9.9;0.54;0.45;2.3;0.071;16.0;40.0;0.9991;3.39;0.62;9.4;5;0.08100000000000215;0.007290000000000289;0.0006561000000000348
7.8;0.64;0.1;6.0;0.115;5.0;11.0;0.9984;3.37;0.69;10.1;7;0.25600000000001466;0.04096000000000352;0.006553600000000751
7.3;0.67;0.05;3.6;0.107;6.0;20.0;0.9972;3.4;0.63;10.1;5;0.7840000000000138;0.2195200000000058;0.061465600000002174
8.3;0.845;0.01;2.2;0.07;5.0;14.0;0.9967;3.32;0.58;11.0;4;1.08899999999998;0.3593699999999901;0.11859209999999563
8.7;0.48;0.3;2.8;0.066;10.0;28.0;0.9964;3.33;0.67;11.2;7;1.2960000000000345;0.4665600000000185;0.1679616000000089
6.7;0.42;0.27;8.6;0.068;24.0;148.0;0.9948;3.16;0.57;11.3;6;2.7039999999999815;1.4060799999999858;0.7311615999999902
10.7;0.43;0.39;2.2;0.106;8.0;32.0;0.9986;2.89;0.5;9.6;5;0.1959999999999879;0.02743999999999746;0.003841599999999526
9.8;0.88;0.25;2.5;0.10400000000000001;35.0;155.0;1.001;3.41;0.67;11.2;5;0.09999999999997797;-0.009999999999996696;0.0009999999999995596
15.9;0.36;0.65;7.5;0.096;22.0;71.0;0.9976;2.98;0.84;14.9;5;0.5759999999999798;0.1382399999999927;0.03317759999999766
9.4;0.33;0.59;2.8;0.079;9.0;30.0;0.9976;3.12;0.54;12.0;6;0.5759999999999798;0.1382399999999927;0.03317759999999766
8.6;0.47;0.47;2.4;0.07400000000000001;7.0;29.0;0.9979;3.08;0.46;9.5;5;0.4409999999999961;0.09260999999999879;0.019448099999999656
9.7;0.55;0.17;2.9;0.087;20.0;53.0;1.0004;3.14;0.61;9.4;5;0.015999999999996475;-0.0006399999999997885;2.5599999999988723e-05
10.7;0.43;0.39;2.2;0.106;8.0;32.0;0.9986;2.89;0.5;9.6;5;0.1959999999999879;0.02743999999999746;0.003841599999999526
12.0;0.5;0.59;1.4;0.073;23.0;42.0;0.998;2.92;0.68;10.5;7;0.40000000000000074;0.08000000000000022;0.01600000000000006
7.2;0.52;0.07;1.4;0.07400000000000001;5.0;20.0;0.9973;3.32;0.81;9.6;6;0.7290000000000193;0.19683000000000783;0.05314410000000281
7.1;0.84;0.02;4.4;0.096;5.0;13.0;0.997;3.41;0.57;11.0;4;0.9000000000000016;0.27000000000000074;0.0810000000000003
7.2;0.52;0.07;1.4;0.07400000000000001;5.0;20.0;0.9973;3.32;0.81;9.6;6;0.7290000000000193;0.19683000000000783;0.05314410000000281
7.5;0.42;0.31;1.6;0.08;15.0;42.0;0.9978;3.31;0.64;9.0;5;0.4839999999999911;0.10647999999999706;0.023425599999999137
7.2;0.57;0.06;1.6;0.076;9.0;27.0;0.9972;3.36;0.7;9.6;6;0.7840000000000138;0.2195200000000058;0.061465600000002174
10.1;0.28;0.46;1.8;0.05;5.0;13.0;0.9974;3.04;0.79;10.2;6;0.6760000000000242;0.17576000000000946;0.04569760000000328
12.1;0.4;0.52;2.0;0.092;15.0;54.0;1.0;3.03;0.66;10.2;5;0.0;0.0;0.0
9.4;0.59;0.14;2.0;0.084;25.0;48.0;0.9981;3.14;0.56;9.7;5;0.3610000000000048;0.06859000000000139;0.01303210000000035
8.3;0.49;0.36;1.8;0.222;6.0;16.0;0.998;3.18;0.6;9.5;6;0.40000000000000074;0.08000000000000022;0.01600000000000006
11.3;0.34;0.45;2.0;0.08199999999999999;6.0;15.0;0.9988;2.94;0.66;9.2;6;0.14399999999999494;0.017279999999999088;0.002073599999999854
10.0;0.73;0.43;2.3;0.059000000000000004;15.0;31.0;0.9966;3.15;0.57;11.0;5;1.1559999999999717;0.3930399999999856;0.1336335999999935
11.3;0.34;0.45;2.0;0.08199999999999999;6.0;15.0;0.9988;2.94;0.66;9.2;6;0.14399999999999494;0.017279999999999088;0.002073599999999854
6.9;0.4;0.24;2.5;0.083;30.0;45.0;0.9959;3.26;0.58;10.0;5;1.6809999999999938;0.6892099999999963;0.28257609999999794
8.2;0.73;0.21;1.7;0.07400000000000001;5.0;13.0;0.9968;3.2;0.52;9.5;5;1.0239999999999876;0.32767999999999403;0.10485759999999747
9.8;1.24;0.34;2.0;0.079;32.0;151.0;0.998;3.15;0.53;9.5;5;0.40000000000000074;0.08000000000000022;0.01600000000000006
8.2;0.73;0.21;1.7;0.07400000000000001;5.0;13.0;0.9968;3.2;0.52;9.5;5;1.0239999999999876;0.32767999999999403;0.10485759999999747
10.8;0.4;0.41;2.2;0.084;7.0;17.0;0.9984;3.08;0.67;9.3;6;0.25600000000001466;0.04096000000000352;0.006553600000000751
9.3;0.41;0.39;2.2;0.064;12.0;31.0;0.9984;3.26;0.65;10.2;5;0.25600000000001466;0.04096000000000352;0.006553600000000751
10.8;0.4;0.41;2.2;0.084;7.0;17.0;0.9984;3.08;0.67;9.3;6;0.25600000000001466;0.04096000000000352;0.006553600000000751
8.6;0.8;0.11;2.3;0.084;12.0;31.0;0.9979;3.4;0.48;9.9;5;0.4409999999999961;0.09260999999999879;0.019448099999999656
8.3;0.78;0.1;2.6;0.081;45.0;87.0;0.9983;3.48;0.53;10.0;5;0.28900000000001186;0.04913000000000302;0.008352100000000685
10.8;0.26;0.45;3.3;0.06;20.0;49.0;0.9972;3.13;0.54;9.6;5;0.7840000000000138;0.2195200000000058;0.061465600000002174
13.3;0.43;0.58;1.9;0.07;15.0;40.0;1.0004;3.06;0.49;9.0;5;0.015999999999996475;-0.0006399999999997885;2.5599999999988723e-05
8.0;0.45;0.23;2.2;0.094;16.0;29.0;0.9962;3.21;0.49;10.2;6;1.4440000000000193;0.5487200000000111;0.2085136000000056
8.5;0.46;0.31;2.25;0.078;32.0;58.0;0.998;3.33;0.54;9.8;5;0.40000000000000074;0.08000000000000022;0.01600000000000006
8.1;0.78;0.23;2.6;0.059000000000000004;5.0;15.0;0.997;3.37;0.56;11.3;5;0.9000000000000016;0.27000000000000074;0.0810000000000003
9.8;0.98;0.32;2.3;0.078;35.0;152.0;0.998;3.25;0.48;9.4;5;0.40000000000000074;0.08000000000000022;0.01600000000000006
8.1;0.78;0.23;2.6;0.059000000000000004;5.0;15.0;0.997;3.37;0.56;11.3;5;0.9000000000000016;0.27000000000000074;0.0810000000000003
7.1;0.65;0.18;1.8;0.07;13.0;40.0;0.997;3.44;0.6;9.1;5;0.9000000000000016;0.27000000000000074;0.0810000000000003
9.1;0.64;0.23;3.1;0.095;13.0;38.0;0.9998;3.28;0.59;9.7;5;0.003999999999999119;7.999999999997357e-05;1.5999999999992952e-06
7.7;0.66;0.04;1.6;0.039;4.0;9.0;0.9962;3.4;0.47;9.4;5;1.4440000000000193;0.5487200000000111;0.2085136000000056
8.1;0.38;0.48;1.8;0.157;5.0;17.0;0.9976;3.3;1.05;9.4;5;0.5759999999999798;0.1382399999999927;0.03317759999999766
7.4;1.185;0.0;4.25;0.09699999999999999;5.0;14.0;0.9966;3.63;0.54;10.7;3;1.1559999999999717;0.3930399999999856;0.1336335999999935
9.2;0.92;0.24;2.6;0.087;12.0;93.0;0.9998;3.48;0.54;9.8;5;0.003999999999999119;7.999999999997357e-05;1.5999999999992952e-06
8.6;0.49;0.51;2.0;0.42200000000000004;16.0;62.0;0.9979;3.03;1.17;9.0;5;0.4409999999999961;0.09260999999999879;0.019448099999999656
9.0;0.48;0.32;2.8;0.084;21.0;122.0;0.9984;3.32;0.62;9.4;5;0.25600000000001466;0.04096000000000352;0.006553600000000751
9.0;0.47;0.31;2.7;0.084;24.0;125.0;0.9984;3.31;0.61;9.4;5;0.25600000000001466;0.04096000000000352;0.006553600000000751
5.1;0.47;0.02;1.3;0.034;18.0;44.0;0.9921;3.9;0.62;12.8;6;6.241000000000029;4.930390000000034;3.895008100000036
7.0;0.65;0.02;2.1;0.066;8.0;25.0;0.9972;3.47;0.67;9.5;6;0.7840000000000138;0.2195200000000058;0.061465600000002174
7.0;0.65;0.02;2.1;0.066;8.0;25.0;0.9972;3.47;0.67;9.5;6;0.7840000000000138;0.2195200000000058;0.061465600000002174
9.4;0.615;0.28;3.2;0.087;18.0;72.0;1.0001;3.31;0.53;9.7;5;0.0009999999999997797;-9.999999999996696e-06;9.999999999995595e-08
11.8;0.38;0.55;2.1;0.071;5.0;19.0;0.9986;3.11;0.62;10.8;6;0.1959999999999879;0.02743999999999746;0.003841599999999526
10.6;1.02;0.43;2.9;0.076;26.0;88.0;0.9984;3.08;0.57;10.1;6;0.25600000000001466;0.04096000000000352;0.006553600000000751
7.0;0.65;0.02;2.1;0.066;8.0;25.0;0.9972;3.47;0.67;9.5;6;0.7840000000000138;0.2195200000000058;0.061465600000002174
7.0;0.64;0.02;2.1;0.067;9.0;23.0;0.997;3.47;0.67;9.4;6;0.9000000000000016;0.27000000000000074;0.0810000000000003
7.5;0.38;0.48;2.6;0.073;22.0;84.0;0.9972;3.32;0.7;9.6;4;0.7840000000000138;0.2195200000000058;0.061465600000002174
9.1;0.765;0.04;1.6;0.078;4.0;14.0;0.998;3.29;0.54;9.7;4;0.40000000000000074;0.08000000000000022;0.01600000000000006
8.4;1.035;0.15;6.0;0.073;11.0;54.0;0.9990000000000001;3.37;0.49;9.9;5;0.09999999999997797;0.009999999999996696;0.0009999999999995596
7.0;0.78;0.08;2.0;0.09300000000000001;10.0;19.0;0.9956;3.4;0.47;10.0;5;1.9359999999999644;0.8518399999999765;0.3748095999999862
7.4;0.49;0.19;3.0;0.077;16.0;37.0;0.9966;3.37;0.51;10.5;5;1.1559999999999717;0.3930399999999856;0.1336335999999935
7.8;0.545;0.12;2.5;0.068;11.0;35.0;0.996;3.34;0.61;11.6;6;1.600000000000003;0.6400000000000018;0.25600000000000095
9.7;0.31;0.47;1.6;0.062;13.0;33.0;0.9983;3.27;0.66;10.0;6;0.28900000000001186;0.04913000000000302;0.008352100000000685
10.6;1.025;0.43;2.8;0.08;21.0;84.0;0.9985;3.06;0.57;10.1;5;0.22499999999998374;0.033749999999996345;0.005062499999999268
8.9;0.565;0.34;3.0;0.09300000000000001;16.0;112.0;0.9998;3.38;0.61;9.5;5;0.003999999999999119;7.999999999997357e-05;1.5999999999992952e-06
8.7;0.69;0.0;3.2;0.084;13.0;33.0;0.9992;3.36;0.45;9.4;5;0.06400000000000367;0.00512000000000044;0.00040960000000004693
8.0;0.43;0.36;2.3;0.075;10.0;48.0;0.9976;3.34;0.46;9.4;5;0.5759999999999798;0.1382399999999927;0.03317759999999766
9.9;0.74;0.28;2.6;0.078;21.0;77.0;0.998;3.28;0.51;9.8;5;0.40000000000000074;0.08000000000000022;0.01600000000000006
7.2;0.49;0.18;2.7;0.069;13.0;34.0;0.9967;3.29;0.48;9.2;6;1.08899999999998;0.3593699999999901;0.11859209999999563
8.0;0.43;0.36;2.3;0.075;10.0;48.0;0.9976;3.34;0.46;9.4;5;0.5759999999999798;0.1382399999999927;0.03317759999999766
7.6;0.46;0.11;2.6;0.079;12.0;49.0;0.9968;3.21;0.57;10.0;5;1.0239999999999876;0.32767999999999403;0.10485759999999747
8.4;0.56;0.04;2.0;0.08199999999999999;10.0;22.0;0.9976;3.22;0.44;9.6;5;0.5759999999999798;0.1382399999999927;0.03317759999999766
7.1;0.66;0.0;3.9;0.086;17.0;45.0;0.9976;3.46;0.54;9.5;5;0.5759999999999798;0.1382399999999927;0.03317759999999766
8.4;0.56;0.04;2.0;0.08199999999999999;10.0;22.0;0.9976;3.22;0.44;9.6;5;0.5759999999999798;0.1382399999999927;0.03317759999999766
8.9;0.48;0.24;2.85;0.094;35.0;106.0;0.9982;3.1;0.53;9.2;5;0.3240000000000086;0.058320000000002314;0.010497600000000556
7.6;0.42;0.08;2.7;0.084;15.0;48.0;0.9968;3.21;0.59;10.0;5;1.0239999999999876;0.32767999999999403;0.10485759999999747
7.1;0.31;0.3;2.2;0.053;36.0;127.0;0.9965;2.94;1.62;9.5;5;1.2249999999999635;0.4287499999999807;0.15006249999999102
7.5;1.115;0.1;3.1;0.086;5.0;12.0;0.9958;3.54;0.6;11.2;4;1.7639999999999845;0.7408799999999903;0.3111695999999945
9.0;0.66;0.17;3.0;0.077;5.0;13.0;0.9976;3.29;0.55;10.4;5;0.5759999999999798;0.1382399999999927;0.03317759999999766
8.1;0.72;0.09;2.8;0.084;18.0;49.0;0.9994;3.43;0.72;11.1;6;0.036000000000005396;0.0021600000000004853;0.00012960000000003882
6.4;0.57;0.02;1.8;0.067;4.0;11.0;0.997;3.46;0.68;9.5;5;0.9000000000000016;0.27000000000000074;0.0810000000000003
6.4;0.57;0.02;1.8;0.067;4.0;11.0;0.997;3.46;0.68;9.5;5;0.9000000000000016;0.27000000000000074;0.0810000000000003
6.4;0.865;0.03;3.2;0.071;27.0;58.0;0.995;3.61;0.49;12.7;6;2.5000000000000044;1.2500000000000033;0.6250000000000022
9.5;0.55;0.66;2.3;0.387;12.0;37.0;0.9982;3.17;0.67;9.6;5;0.3240000000000086;0.058320000000002314;0.010497600000000556
8.9;0.875;0.13;3.45;0.08800000000000001;4.0;14.0;0.9994;3.44;0.52;11.5;5;0.036000000000005396;0.0021600000000004853;0.00012960000000003882
7.3;0.835;0.03;2.1;0.092;10.0;19.0;0.9966;3.39;0.47;9.6;5;1.1559999999999717;0.3930399999999856;0.1336335999999935
7.0;0.45;0.34;2.7;0.08199999999999999;16.0;72.0;0.998;3.55;0.6;9.5;5;0.40000000000000074;0.08000000000000022;0.01600000000000006
7.7;0.56;0.2;2.0;0.075;9.0;39.0;0.9987;3.48;0.62;9.3;5;0.16899999999999166;0.02196999999999837;0.0028560999999997175
7.7;0.965;0.1;2.1;0.11199999999999999;11.0;22.0;0.9963;3.26;0.5;9.5;5;1.369000000000027;0.506530000000015;0.1874161000000074
7.7;0.965;0.1;2.1;0.11199999999999999;11.0;22.0;0.9963;3.26;0.5;9.5;5;1.369000000000027;0.506530000000015;0.1874161000000074
8.2;0.59;0.0;2.5;0.09300000000000001;19.0;58.0;1.0002;3.5;0.65;9.3;6;0.003999999999999119;-7.999999999997357e-05;1.5999999999992952e-06
9.0;0.46;0.23;2.8;0.092;28.0;104.0;0.9983;3.1;0.56;9.2;5;0.28900000000001186;0.04913000000000302;0.008352100000000685
9.0;0.69;0.0;2.4;0.08800000000000001;19.0;38.0;0.9990000000000001;3.35;0.6;9.3;5;0.09999999999997797;0.009999999999996696;0.0009999999999995596
8.3;0.76;0.29;4.2;0.075;12.0;16.0;0.9965;3.45;0.68;11.5;6;1.2249999999999635;0.4287499999999807;0.15006249999999102
9.2;0.53;0.24;2.6;0.078;28.0;139.0;0.9978799999999999;3.21;0.57;9.5;5;0.44944000000005163;0.09528128000001641;0.02019963136000464
6.5;0.615;0.0;1.9;0.065;9.0;18.0;0.9972;3.46;0.65;9.2;5;0.7840000000000138;0.2195200000000058;0.061465600000002174
11.6;0.41;0.58;2.8;0.096;25.0;101.0;1.00024;3.13;0.53;10.0;5;0.0057600000000008625;-0.00013824000000003107;3.317760000000994e-06
11.1;0.39;0.54;2.7;0.095;21.0;101.0;1.0001;3.13;0.51;9.5;5;0.0009999999999997797;-9.999999999996696e-06;9.999999999995595e-08
7.3;0.51;0.18;2.1;0.07;12.0;28.0;0.9976799999999999;3.52;0.73;9.5;6;0.5382400000000462;0.12487168000001611;0.028970229760004983
8.2;0.34;0.38;2.5;0.08;12.0;57.0;0.9978;3.3;0.47;9.0;6;0.4839999999999911;0.10647999999999706;0.023425599999999137
8.6;0.33;0.4;2.6;0.083;16.0;68.0;0.99782;3.3;0.48;9.4;5;0.4752399999999824;0.10360231999999427;0.02258530575999833
7.2;0.5;0.18;2.1;0.071;12.0;31.0;0.99761;3.52;0.72;9.6;6;0.5712100000000015;0.13651919000000057;0.03262808641000017
7.3;0.51;0.18;2.1;0.07;12.0;28.0;0.9976799999999999;3.52;0.73;9.5;6;0.5382400000000462;0.12487168000001611;0.028970229760004983
8.3;0.65;0.1;2.9;0.08900000000000001;17.0;40.0;0.99803;3.29;0.55;9.5;5;0.3880900000000107;0.07645373000000318;0.015061384810000836
8.3;0.65;0.1;2.9;0.08900000000000001;17.0;40.0;0.99803;3.29;0.55;9.5;5;0.3880900000000107;0.07645373000000318;0.015061384810000836
7.6;0.54;0.13;2.5;0.09699999999999999;24.0;66.0;0.99785;3.39;0.61;9.4;5;0.46224999999999367;0.09938374999999797;0.021367506249999415
8.3;0.65;0.1;2.9;0.08900000000000001;17.0;40.0;0.99803;3.29;0.55;9.5;5;0.3880900000000107;0.07645373000000318;0.015061384810000836
7.8;0.48;0.68;1.7;0.415;14.0;32.0;0.99656;3.09;1.06;9.1;6;1.183359999999999;0.4070758399999995;0.14003408895999978
7.8;0.91;0.07;1.9;0.057999999999999996;22.0;47.0;0.99525;3.51;0.43;10.7;6;2.2562500000000303;1.0717187500000216;0.5090664062500138
6.3;0.98;0.01;2.0;0.057;15.0;33.0;0.9948799999999999;3.6;0.46;11.2;6;2.6214400000001277;1.3421772800000977;0.6871947673600669
8.1;0.87;0.0;2.2;0.084;10.0;31.0;0.99656;3.25;0.5;9.8;5;1.183359999999999;0.4070758399999995;0.14003408895999978
8.1;0.87;0.0;2.2;0.084;10.0;31.0;0.99656;3.25;0.5;9.8;5;1.183359999999999;0.4070758399999995;0.14003408895999978
8.8;0.42;0.21;2.5;0.092;33.0;88.0;0.99823;3.19;0.52;9.2;5;0.31329000000001744;0.05545233000000463;0.009815062410001095
9.0;0.58;0.25;2.8;0.075;9.0;104.0;0.99779;3.23;0.57;9.7;5;0.48841000000002005;0.10793861000000662;0.023854432810001956
9.3;0.655;0.26;2.0;0.096;5.0;35.0;0.9973799999999999;3.25;0.42;9.6;5;0.686440000000035;0.17984728000001374;0.0471199873600048
8.8;0.7;0.0;1.7;0.069;8.0;19.0;0.9970100000000001;3.31;0.53;10.0;6;0.8940099999999624;0.26730898999998315;0.07992538800999327
9.3;0.655;0.26;2.0;0.096;5.0;35.0;0.9973799999999999;3.25;0.42;9.6;5;0.686440000000035;0.17984728000001374;0.0471199873600048
9.1;0.68;0.11;2.8;0.09300000000000001;11.0;44.0;0.9988799999999999;3.31;0.55;9.5;6;0.12544000000002709;0.01404928000000455;0.0015735193600006794
9.2;0.67;0.1;3.0;0.091;12.0;48.0;0.9988799999999999;3.31;0.54;9.5;6;0.12544000000002709;0.01404928000000455;0.0015735193600006794
8.8;0.59;0.18;2.9;0.08900000000000001;12.0;74.0;0.9973799999999999;3.14;0.54;9.4;5;0.686440000000035;0.17984728000001374;0.0471199873600048
7.5;0.6;0.32;2.7;0.10300000000000001;13.0;98.0;0.9993799999999999;3.45;0.62;9.5;5;0.03844000000000806;0.0023832800000007487;0.0001477633600000619
7.1;0.59;0.02;2.3;0.08199999999999999;24.0;94.0;0.99744;3.55;0.53;9.7;6;0.6553600000000034;0.16777216000000134;0.04294967296000045
7.9;0.72;0.01;1.9;0.076;7.0;32.0;0.9966799999999999;3.39;0.54;9.6;5;1.102240000000067;0.3659436800000333;0.12149330176001473
